Week Ending Date,State,Observed Number,Upper Bound Threshold,Exceeds Threshold,Average Expected Count,Excess Lower Estimate,Excess Higher Estimate,Year,Total Excess Lower Estimate in 2020,Total Excess Higher Estimate in 2020,Percent Excess Lower Estimate,Percent Excess Higher Estimate,Type,Outcome,Suppress,Note
4/22/17,New York,1872,2082,FALSE,1930,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
4/29/17,New York,1967,2063,FALSE,1913,0,54,2017,11629,13523,0,0,Unweighted,All causes,,
5/6/17,New York,1867,2019,FALSE,1876,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
5/13/17,New York,1795,1997,FALSE,1852,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
5/20/17,New York,1912,1975,FALSE,1832,0,80,2017,11629,13523,0,0,Unweighted,All causes,,
5/27/17,New York,1834,1957,FALSE,1811,0,23,2017,11629,13523,0,0,Unweighted,All causes,,
6/3/17,New York,1780,1933,FALSE,1790,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
6/10/17,New York,1872,1923,FALSE,1784,0,88,2017,11629,13523,0,0,Unweighted,All causes,,
6/17/17,New York,1857,1915,FALSE,1777,0,80,2017,11629,13523,0,0,Unweighted,All causes,,
6/24/17,New York,1837,1925,FALSE,1783,0,54,2017,11629,13523,0,0,Unweighted,All causes,,
7/1/17,New York,1811,1925,FALSE,1781,0,30,2017,11629,13523,0,0,Unweighted,All causes,,
7/8/17,New York,1798,1930,FALSE,1785,0,13,2017,11629,13523,0,0,Unweighted,All causes,,
7/15/17,New York,1762,1938,FALSE,1795,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
7/22/17,New York,1783,1932,FALSE,1787,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
7/29/17,New York,1736,1921,FALSE,1778,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
8/5/17,New York,1780,1922,FALSE,1778,0,2,2017,11629,13523,0,0,Unweighted,All causes,,
8/12/17,New York,1693,1911,FALSE,1765,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
8/19/17,New York,1764,1908,FALSE,1766,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
8/26/17,New York,1785,1917,FALSE,1769,0,16,2017,11629,13523,0,0,Unweighted,All causes,,
9/2/17,New York,1816,1917,FALSE,1771,0,45,2017,11629,13523,0,0,Unweighted,All causes,,
9/9/17,New York,1815,1926,FALSE,1782,0,33,2017,11629,13523,0,0,Unweighted,All causes,,
9/16/17,New York,1791,1947,FALSE,1802,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
9/23/17,New York,1832,1949,FALSE,1808,0,24,2017,11629,13523,0,0,Unweighted,All causes,,
9/30/17,New York,1789,1987,FALSE,1840,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
10/7/17,New York,1829,2022,FALSE,1873,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
10/14/17,New York,1824,2034,FALSE,1886,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
10/21/17,New York,1821,2055,FALSE,1903,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
10/28/17,New York,1857,2060,FALSE,1910,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
11/4/17,New York,1823,2070,FALSE,1917,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
11/11/17,New York,1910,2071,FALSE,1919,0,0,2017,11629,13523,0,0,Unweighted,All causes,,
11/18/17,New York,1940,2078,FALSE,1925,0,15,2017,11629,13523,0,0,Unweighted,All causes,,
11/25/17,New York,2014,2091,FALSE,1937,0,77,2017,11629,13523,0,0,Unweighted,All causes,,
12/2/17,New York,2019,2098,FALSE,1944,0,75,2017,11629,13523,0,0,Unweighted,All causes,,
12/9/17,New York,1967,2111,FALSE,1955,0,12,2017,11629,13523,0,0,Unweighted,All causes,,
12/16/17,New York,2038,2123,FALSE,1968,0,70,2017,11629,13523,0,0,Unweighted,All causes,,
12/23/17,New York,2181,2163,TRUE,2003,18,178,2017,11629,13523,0,0.1,Unweighted,All causes,,
12/30/17,New York,2097,2187,FALSE,2029,0,68,2017,11629,13523,0,0,Unweighted,All causes,,
1/6/18,New York,2286,2208,TRUE,2050,78,236,2018,11629,13523,0,0.1,Unweighted,All causes,,
1/13/18,New York,2452,2254,TRUE,2091,198,361,2018,11629,13523,0.1,0.2,Unweighted,All causes,,
1/20/18,New York,2238,2272,FALSE,2113,0,125,2018,11629,13523,0,0.1,Unweighted,All causes,,
1/27/18,New York,2163,2262,FALSE,2101,0,62,2018,11629,13523,0,0,Unweighted,All causes,,
2/3/18,New York,2139,2245,FALSE,2082,0,57,2018,11629,13523,0,0,Unweighted,All causes,,
2/10/18,New York,2199,2245,FALSE,2081,0,118,2018,11629,13523,0,0.1,Unweighted,All causes,,
2/17/18,New York,2127,2215,FALSE,2054,0,73,2018,11629,13523,0,0,Unweighted,All causes,,
2/24/18,New York,2124,2205,FALSE,2046,0,78,2018,11629,13523,0,0,Unweighted,All causes,,
3/3/18,New York,2084,2197,FALSE,2037,0,47,2018,11629,13523,0,0,Unweighted,All causes,,
3/10/18,New York,2014,2189,FALSE,2032,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
3/17/18,New York,1949,2176,FALSE,2016,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
3/24/18,New York,1997,2153,FALSE,1995,0,2,2018,11629,13523,0,0,Unweighted,All causes,,
3/31/18,New York,1962,2140,FALSE,1984,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
4/7/18,New York,1953,2139,FALSE,1977,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
4/14/18,New York,1967,2130,FALSE,1975,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
4/21/18,New York,2001,2113,FALSE,1958,0,43,2018,11629,13523,0,0,Unweighted,All causes,,
4/28/18,New York,1891,2085,FALSE,1928,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
5/5/18,New York,1901,2048,FALSE,1897,0,4,2018,11629,13523,0,0,Unweighted,All causes,,
5/12/18,New York,1790,2026,FALSE,1870,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
5/19/18,New York,1682,1994,FALSE,1841,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
5/26/18,New York,1813,1980,FALSE,1829,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
6/2/18,New York,1747,1979,FALSE,1826,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
6/9/18,New York,1837,1962,FALSE,1814,0,23,2018,11629,13523,0,0,Unweighted,All causes,,
6/16/18,New York,1824,1953,FALSE,1802,0,22,2018,11629,13523,0,0,Unweighted,All causes,,
6/23/18,New York,1859,1960,FALSE,1809,0,50,2018,11629,13523,0,0,Unweighted,All causes,,
6/30/18,New York,1791,1956,FALSE,1808,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
7/7/18,New York,1870,1942,FALSE,1792,0,78,2018,11629,13523,0,0,Unweighted,All causes,,
7/14/18,New York,1838,1950,FALSE,1798,0,40,2018,11629,13523,0,0,Unweighted,All causes,,
7/21/18,New York,1814,1948,FALSE,1794,0,20,2018,11629,13523,0,0,Unweighted,All causes,,
7/28/18,New York,1820,1948,FALSE,1791,0,29,2018,11629,13523,0,0,Unweighted,All causes,,
8/4/18,New York,1759,1946,FALSE,1787,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
8/11/18,New York,1757,1936,FALSE,1779,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
8/18/18,New York,1820,1935,FALSE,1780,0,40,2018,11629,13523,0,0,Unweighted,All causes,,
8/25/18,New York,1816,1934,FALSE,1777,0,39,2018,11629,13523,0,0,Unweighted,All causes,,
9/1/18,New York,1754,1955,FALSE,1796,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
9/8/18,New York,1698,1966,FALSE,1803,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
9/15/18,New York,1747,1982,FALSE,1817,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
9/22/18,New York,1769,1983,FALSE,1825,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
9/29/18,New York,1843,2000,FALSE,1840,0,3,2018,11629,13523,0,0,Unweighted,All causes,,
10/6/18,New York,1857,2029,FALSE,1866,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
10/13/18,New York,1886,2047,FALSE,1883,0,3,2018,11629,13523,0,0,Unweighted,All causes,,
10/20/18,New York,1967,2061,FALSE,1895,0,72,2018,11629,13523,0,0,Unweighted,All causes,,
10/27/18,New York,2006,2081,FALSE,1918,0,88,2018,11629,13523,0,0,Unweighted,All causes,,
11/3/18,New York,1943,2075,FALSE,1917,0,26,2018,11629,13523,0,0,Unweighted,All causes,,
11/10/18,New York,1925,2084,FALSE,1922,0,3,2018,11629,13523,0,0,Unweighted,All causes,,
11/17/18,New York,1882,2102,FALSE,1937,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
11/24/18,New York,1948,2114,FALSE,1941,0,7,2018,11629,13523,0,0,Unweighted,All causes,,
12/1/18,New York,1974,2122,FALSE,1953,0,21,2018,11629,13523,0,0,Unweighted,All causes,,
12/8/18,New York,1956,2146,FALSE,1977,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
12/15/18,New York,1962,2160,FALSE,1995,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
12/22/18,New York,2008,2179,FALSE,2012,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
12/29/18,New York,2032,2230,FALSE,2058,0,0,2018,11629,13523,0,0,Unweighted,All causes,,
1/5/19,New York,2064,2279,FALSE,2101,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
1/12/19,New York,2050,2303,FALSE,2126,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
1/19/19,New York,2065,2320,FALSE,2149,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
1/26/19,New York,2163,2320,FALSE,2152,0,11,2019,11629,13523,0,0,Unweighted,All causes,,
2/2/19,New York,2027,2308,FALSE,2138,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
2/9/19,New York,2048,2293,FALSE,2122,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
2/16/19,New York,2018,2271,FALSE,2097,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
2/23/19,New York,2069,2258,FALSE,2091,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
3/2/19,New York,2021,2229,FALSE,2070,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
3/9/19,New York,2184,2224,FALSE,2064,0,120,2019,11629,13523,0,0.1,Unweighted,All causes,,
3/16/19,New York,2028,2211,FALSE,2048,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
3/23/19,New York,2022,2191,FALSE,2030,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
3/30/19,New York,2012,2175,FALSE,2021,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
4/6/19,New York,2008,2173,FALSE,2021,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
4/13/19,New York,1951,2165,FALSE,2013,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
4/20/19,New York,1925,2151,FALSE,2003,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
4/27/19,New York,1852,2126,FALSE,1976,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
5/4/19,New York,1957,2090,FALSE,1943,0,14,2019,11629,13523,0,0,Unweighted,All causes,,
5/11/19,New York,1814,2061,FALSE,1918,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
5/18/19,New York,1882,2033,FALSE,1889,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
5/25/19,New York,1937,2018,FALSE,1876,0,61,2019,11629,13523,0,0,Unweighted,All causes,,
6/1/19,New York,1738,2027,FALSE,1886,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
6/8/19,New York,1790,2025,FALSE,1884,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
6/15/19,New York,1865,2006,FALSE,1865,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
6/22/19,New York,1790,2018,FALSE,1877,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
6/29/19,New York,1905,2016,FALSE,1876,0,29,2019,11629,13523,0,0,Unweighted,All causes,,
7/6/19,New York,1864,2003,FALSE,1864,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
7/13/19,New York,1754,1997,FALSE,1862,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
7/20/19,New York,1891,1999,FALSE,1857,0,34,2019,11629,13523,0,0,Unweighted,All causes,,
7/27/19,New York,1757,1978,FALSE,1839,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
8/3/19,New York,1821,1983,FALSE,1842,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
8/10/19,New York,1888,1977,FALSE,1837,0,51,2019,11629,13523,0,0,Unweighted,All causes,,
8/17/19,New York,1833,1970,FALSE,1834,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
8/24/19,New York,1715,1975,FALSE,1833,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
8/31/19,New York,1782,1984,FALSE,1842,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
9/7/19,New York,1844,1987,FALSE,1846,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
9/14/19,New York,1742,2005,FALSE,1858,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
9/21/19,New York,1782,2013,FALSE,1872,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
9/28/19,New York,1876,2031,FALSE,1890,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
10/5/19,New York,1872,2065,FALSE,1920,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
10/12/19,New York,1901,2092,FALSE,1947,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
10/19/19,New York,1942,2117,FALSE,1965,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
10/26/19,New York,1850,2128,FALSE,1981,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
11/2/19,New York,1946,2120,FALSE,1979,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
11/9/19,New York,1945,2129,FALSE,1985,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
11/16/19,New York,1980,2129,FALSE,1986,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
11/23/19,New York,1973,2145,FALSE,1995,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
11/30/19,New York,1958,2160,FALSE,2010,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
12/7/19,New York,2037,2169,FALSE,2022,0,15,2019,11629,13523,0,0,Unweighted,All causes,,
12/14/19,New York,1960,2179,FALSE,2035,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
12/21/19,New York,1993,2202,FALSE,2056,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
12/28/19,New York,2031,2228,FALSE,2076,0,0,2019,11629,13523,0,0,Unweighted,All causes,,
1/4/20,New York,2159,2275,FALSE,2116,0,43,2020,11629,13523,0,0,Unweighted,All causes,,
1/11/20,New York,2093,2287,FALSE,2134,0,0,2020,11629,13523,0,0,Unweighted,All causes,,
1/18/20,New York,2167,2290,FALSE,2141,0,26,2020,11629,13523,0,0,Unweighted,All causes,,
1/25/20,New York,2020,2279,FALSE,2138,0,0,2020,11629,13523,0,0,Unweighted,All causes,,
2/1/20,New York,2026,2265,FALSE,2119,0,0,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/8/20,New York,2052,2251,FALSE,2103,0,0,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/15/20,New York,1982,2218,FALSE,2073,0,0,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/22/20,New York,2028,2212,FALSE,2072,0,0,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
2/29/20,New York,2161,2186,FALSE,2048,0,113,2020,11629,13523,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/7/20,New York,2067,2166,FALSE,2037,0,30,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/14/20,New York,1978,2153,FALSE,2024,0,0,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/21/20,New York,2126,2122,TRUE,1996,4,130,2020,11629,13523,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
3/28/20,New York,2540,2113,TRUE,1987,427,553,2020,11629,13523,0.2,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/4/20,New York,3759,2104,TRUE,1982,1655,1777,2020,11629,13523,0.8,0.9,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/11/20,New York,4654,2085,TRUE,1965,2569,2689,2020,11629,13523,1.2,1.4,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/18/20,New York,4457,2069,TRUE,1953,2388,2504,2020,11629,13523,1.2,1.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
4/25/20,New York,3732,2042,TRUE,1929,1690,1803,2020,11629,13523,0.8,0.9,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/2/20,New York,3127,2019,TRUE,1898,1108,1229,2020,11629,13523,0.5,0.6,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/9/20,New York,2777,1993,TRUE,1878,784,899,2020,11629,13523,0.4,0.5,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/16/20,New York,2504,1978,TRUE,1862,526,642,2020,11629,13523,0.3,0.3,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/23/20,New York,2238,1940,TRUE,1832,298,406,2020,11629,13523,0.2,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
5/30/20,New York,2109,1936,TRUE,1826,173,283,2020,11629,13523,0.1,0.2,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/6/20,New York,1966,1959,TRUE,1841,7,125,2020,11629,13523,0,0.1,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/13/20,New York,1892,1945,FALSE,1834,0,58,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/20/20,New York,1888,1956,FALSE,1840,0,48,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
6/27/20,New York,1921,1952,FALSE,1845,0,76,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/4/20,New York,1862,1945,FALSE,1837,0,25,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/11/20,New York,1868,1942,FALSE,1826,0,42,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/18/20,New York,1829,1928,FALSE,1816,0,13,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
7/25/20,New York,1792,1922,FALSE,1810,0,0,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
8/1/20,New York,1848,1910,FALSE,1804,0,44,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
8/8/20,New York,1826,1897,FALSE,1791,0,35,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
8/15/20,New York,1743,1902,FALSE,1789,0,0,2020,11629,13523,0,0,Unweighted,All causes,,"Data in recent weeks are incomplete. Only 60% of death records are submitted to NCHS within 10 days of the date of death, and completeness varies by jurisdiction. Data are not weighted and counts are likely underreported."
1/14/17,New York City,1192,1263,FALSE,1151,0,41,2017,25166,26490,0,0,Unweighted,All causes,,
1/21/17,New York City,1142,1283,FALSE,1169,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
1/28/17,New York City,1207,1282,FALSE,1175,0,32,2017,25166,26490,0,0,Unweighted,All causes,,
2/4/17,New York City,1143,1272,FALSE,1164,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
2/11/17,New York City,1159,1257,FALSE,1156,0,3,2017,25166,26490,0,0,Unweighted,All causes,,
2/18/17,New York City,1115,1247,FALSE,1150,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
2/25/17,New York City,1064,1232,FALSE,1135,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
3/4/17,New York City,1056,1212,FALSE,1116,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
3/11/17,New York City,1066,1208,FALSE,1106,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
3/18/17,New York City,1109,1191,FALSE,1093,0,16,2017,25166,26490,0,0,Unweighted,All causes,,
3/25/17,New York City,1071,1186,FALSE,1091,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
4/1/17,New York City,986,1184,FALSE,1090,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
4/8/17,New York City,990,1177,FALSE,1083,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
4/15/17,New York City,1053,1171,FALSE,1075,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
4/22/17,New York City,1038,1158,FALSE,1061,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
4/29/17,New York City,1032,1134,FALSE,1041,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
5/6/17,New York City,1010,1113,FALSE,1021,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
5/13/17,New York City,993,1104,FALSE,1014,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
5/20/17,New York City,1081,1089,FALSE,997,0,84,2017,25166,26490,0,0.1,Unweighted,All causes,,
5/27/17,New York City,1001,1088,FALSE,996,0,5,2017,25166,26490,0,0,Unweighted,All causes,,
6/3/17,New York City,978,1067,FALSE,975,0,3,2017,25166,26490,0,0,Unweighted,All causes,,
6/10/17,New York City,925,1071,FALSE,977,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
6/17/17,New York City,995,1059,FALSE,969,0,26,2017,25166,26490,0,0,Unweighted,All causes,,
6/24/17,New York City,981,1066,FALSE,972,0,9,2017,25166,26490,0,0,Unweighted,All causes,,
7/1/17,New York City,943,1063,FALSE,969,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
7/8/17,New York City,1006,1073,FALSE,978,0,28,2017,25166,26490,0,0,Unweighted,All causes,,
7/15/17,New York City,928,1077,FALSE,981,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
7/22/17,New York City,969,1079,FALSE,984,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
7/29/17,New York City,945,1078,FALSE,983,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
8/5/17,New York City,971,1088,FALSE,994,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
8/12/17,New York City,973,1090,FALSE,996,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
8/19/17,New York City,1001,1086,FALSE,991,0,10,2017,25166,26490,0,0,Unweighted,All causes,,
8/26/17,New York City,978,1088,FALSE,991,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
9/2/17,New York City,979,1083,FALSE,986,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
9/9/17,New York City,976,1071,FALSE,977,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
9/16/17,New York City,1007,1074,FALSE,979,0,28,2017,25166,26490,0,0,Unweighted,All causes,,
9/23/17,New York City,983,1089,FALSE,994,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
9/30/17,New York City,1039,1097,FALSE,1002,0,37,2017,25166,26490,0,0,Unweighted,All causes,,
10/7/17,New York City,1011,1124,FALSE,1023,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
10/14/17,New York City,980,1134,FALSE,1032,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
10/21/17,New York City,1030,1145,FALSE,1045,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
10/28/17,New York City,1073,1148,FALSE,1046,0,27,2017,25166,26490,0,0,Unweighted,All causes,,
11/4/17,New York City,1041,1149,FALSE,1051,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
11/11/17,New York City,1052,1146,FALSE,1044,0,8,2017,25166,26490,0,0,Unweighted,All causes,,
11/18/17,New York City,1077,1160,FALSE,1056,0,21,2017,25166,26490,0,0,Unweighted,All causes,,
11/25/17,New York City,1041,1162,FALSE,1057,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
12/2/17,New York City,1088,1165,FALSE,1062,0,26,2017,25166,26490,0,0,Unweighted,All causes,,
12/9/17,New York City,1001,1172,FALSE,1069,0,0,2017,25166,26490,0,0,Unweighted,All causes,,
12/16/17,New York City,1139,1178,FALSE,1079,0,60,2017,25166,26490,0,0.1,Unweighted,All causes,,
